system:index,Date,District,EVI,Month,NDVI,Year,.geo
2020_11_16_4,2020-11-16,Monaragala,0.3613,11,0.6086,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2020_11_16_5,2020-11-16,Jaffna,0.2982,11,0.6604,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2020_12_02_0,2020-12-02,Matale,0.3225,12,0.5385,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2020_12_02_1,2020-12-02,Anuradhapura,0.3474,12,0.6608,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2020_12_02_2,2020-12-02,Polonnaruwa,0.1744,12,0.2708,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2020_12_02_3,2020-12-02,Hambantota,0.4472,12,0.6706,2020,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2020_12_02_4,2020-12-02,Monaragala,0.3192,12,0.6743,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2020_12_02_5,2020-12-02,Jaffna,0.1067,12,0.1622,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2020_12_18_0,2020-12-18,Matale,0.3135,12,0.619,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2020_12_18_1,2020-12-18,Anuradhapura,0.3371,12,0.537,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2020_12_18_2,2020-12-18,Polonnaruwa,0.2793,12,0.3887,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2020_12_18_3,2020-12-18,Hambantota,,12,,2020,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2020_12_18_4,2020-12-18,Monaragala,0.4023,12,0.6389,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2020_12_18_5,2020-12-18,Jaffna,0.3593,12,0.4924,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_01_01_0,2021-01-01,Matale,0.2849,1,0.4739,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_01_01_1,2021-01-01,Anuradhapura,0.2821,1,0.3456,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_01_01_2,2021-01-01,Polonnaruwa,0.3551,1,0.6131,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_01_01_3,2021-01-01,Hambantota,,1,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_01_01_4,2021-01-01,Monaragala,0.2154,1,0.2693,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_01_01_5,2021-01-01,Jaffna,0.173,1,0.2815,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_01_17_0,2021-01-17,Matale,0.3395,1,0.6475,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_01_17_1,2021-01-17,Anuradhapura,0.4067,1,0.6582,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_01_17_2,2021-01-17,Polonnaruwa,0.3742,1,0.6281,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_01_17_3,2021-01-17,Hambantota,,1,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_01_17_4,2021-01-17,Monaragala,0.4666,1,0.7391,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_01_17_5,2021-01-17,Jaffna,0.0215,1,0.0195,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_02_02_0,2021-02-02,Matale,0.2726,2,0.515,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_02_02_1,2021-02-02,Anuradhapura,0.3168,2,0.6421,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_02_02_2,2021-02-02,Polonnaruwa,0.4026,2,0.6652,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_02_02_3,2021-02-02,Hambantota,0.5528,2,0.7634,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_02_02_4,2021-02-02,Monaragala,0.3312,2,0.6263,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_02_02_5,2021-02-02,Jaffna,0.263,2,0.3886,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_02_18_0,2021-02-18,Matale,0.2684,2,0.5341,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_02_18_1,2021-02-18,Anuradhapura,0.4049,2,0.6058,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_02_18_2,2021-02-18,Polonnaruwa,0.3849,2,0.5655,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_02_18_3,2021-02-18,Hambantota,0.3692,2,0.6437,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_02_18_4,2021-02-18,Monaragala,0.3491,2,0.5846,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_02_18_5,2021-02-18,Jaffna,0.3431,2,0.5169,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_03_06_0,2021-03-06,Matale,0.348,3,0.4974,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_03_06_1,2021-03-06,Anuradhapura,0.1656,3,0.1964,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_03_06_2,2021-03-06,Polonnaruwa,0.3203,3,0.5215,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_03_06_3,2021-03-06,Hambantota,,3,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_03_06_4,2021-03-06,Monaragala,0.5928,3,0.789,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_03_06_5,2021-03-06,Jaffna,0.3412,3,0.5908,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_03_22_0,2021-03-22,Matale,0.3758,3,0.5053,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_03_22_1,2021-03-22,Anuradhapura,0.2995,3,0.5705,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_03_22_2,2021-03-22,Polonnaruwa,0.2606,3,0.48,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_03_22_3,2021-03-22,Hambantota,,3,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_03_22_4,2021-03-22,Monaragala,0.3174,3,0.5379,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_03_22_5,2021-03-22,Jaffna,0.3525,3,0.513,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_04_07_0,2021-04-07,Matale,0.2536,4,0.423,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_04_07_1,2021-04-07,Anuradhapura,0.3708,4,0.5972,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_04_07_2,2021-04-07,Polonnaruwa,0.3166,4,0.5514,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_04_07_3,2021-04-07,Hambantota,,4,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_04_07_4,2021-04-07,Monaragala,0.252,4,0.5075,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_04_07_5,2021-04-07,Jaffna,0.3489,4,0.5515,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_04_23_0,2021-04-23,Matale,0.2794,4,0.4451,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_04_23_1,2021-04-23,Anuradhapura,0.4806,4,0.6404,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_04_23_2,2021-04-23,Polonnaruwa,0.2644,4,0.5736,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_04_23_3,2021-04-23,Hambantota,,4,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_04_23_4,2021-04-23,Monaragala,0.4816,4,0.6874,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_04_23_5,2021-04-23,Jaffna,0.3074,4,0.6364,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_05_09_0,2021-05-09,Matale,0.4068,5,0.5545,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_05_09_1,2021-05-09,Anuradhapura,0.387,5,0.5551,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_05_09_2,2021-05-09,Polonnaruwa,0.3216,5,0.5356,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_05_09_3,2021-05-09,Hambantota,,5,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_05_09_4,2021-05-09,Monaragala,0.3492,5,0.5836,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_05_09_5,2021-05-09,Jaffna,0.3816,5,0.5476,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_05_25_0,2021-05-25,Matale,0.4106,5,0.6739,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_05_25_1,2021-05-25,Anuradhapura,0.3361,5,0.7078,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_05_25_2,2021-05-25,Polonnaruwa,0.3363,5,0.592,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_05_25_3,2021-05-25,Hambantota,,5,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_05_25_4,2021-05-25,Monaragala,0.3878,5,0.6586,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_05_25_5,2021-05-25,Jaffna,0.0897,5,0.1103,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_06_10_0,2021-06-10,Matale,0.2311,6,0.3537,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_06_10_1,2021-06-10,Anuradhapura,0.3666,6,0.578,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_06_10_2,2021-06-10,Polonnaruwa,0.4731,6,0.6901,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_06_10_3,2021-06-10,Hambantota,,6,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_06_10_4,2021-06-10,Monaragala,0.3404,6,0.6109,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_06_10_5,2021-06-10,Jaffna,0.339,6,0.6269,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_06_26_0,2021-06-26,Matale,0.3311,6,0.5177,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_06_26_1,2021-06-26,Anuradhapura,0.1667,6,0.3962,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_06_26_2,2021-06-26,Polonnaruwa,0.3603,6,0.6004,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_06_26_3,2021-06-26,Hambantota,,6,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_06_26_4,2021-06-26,Monaragala,0.3354,6,0.5851,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_06_26_5,2021-06-26,Jaffna,0.3395,6,0.5445,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_07_12_0,2021-07-12,Matale,0.3005,7,0.4278,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_07_12_1,2021-07-12,Anuradhapura,0.311,7,0.4608,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_07_12_2,2021-07-12,Polonnaruwa,0.404,7,0.6731,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_07_12_3,2021-07-12,Hambantota,,7,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_07_12_4,2021-07-12,Monaragala,0.4368,7,0.7112,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_07_12_5,2021-07-12,Jaffna,0.3497,7,0.5428,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_07_28_0,2021-07-28,Matale,0.4114,7,0.5493,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_07_28_1,2021-07-28,Anuradhapura,0.5821,7,0.7062,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_07_28_2,2021-07-28,Polonnaruwa,0.4718,7,0.6248,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_07_28_3,2021-07-28,Hambantota,,7,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_07_28_4,2021-07-28,Monaragala,0.4979,7,0.6823,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_07_28_5,2021-07-28,Jaffna,0.4029,7,0.5744,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_08_13_0,2021-08-13,Matale,0.4775,8,0.5562,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_08_13_1,2021-08-13,Anuradhapura,0.3593,8,0.5534,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_08_13_2,2021-08-13,Polonnaruwa,0.3876,8,0.5353,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_08_13_3,2021-08-13,Hambantota,,8,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_08_13_4,2021-08-13,Monaragala,0.2945,8,0.5122,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_08_13_5,2021-08-13,Jaffna,0.0946,8,0.153,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_08_29_0,2021-08-29,Matale,0.2901,8,0.5071,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_08_29_1,2021-08-29,Anuradhapura,0.4349,8,0.6243,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_08_29_2,2021-08-29,Polonnaruwa,0.2601,8,0.4639,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_08_29_3,2021-08-29,Hambantota,,8,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_08_29_4,2021-08-29,Monaragala,0.4243,8,0.6825,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_08_29_5,2021-08-29,Jaffna,0.3287,8,0.5791,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_09_14_0,2021-09-14,Matale,0.5065,9,0.6203,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_09_14_1,2021-09-14,Anuradhapura,0.3633,9,0.6595,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_09_14_2,2021-09-14,Polonnaruwa,0.4276,9,0.4969,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_09_14_3,2021-09-14,Hambantota,,9,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_09_14_4,2021-09-14,Monaragala,0.3559,9,0.5661,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_09_14_5,2021-09-14,Jaffna,0.3463,9,0.4688,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_09_30_0,2021-09-30,Matale,0.2585,9,0.3526,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_09_30_1,2021-09-30,Anuradhapura,0.4131,9,0.7151,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_09_30_2,2021-09-30,Polonnaruwa,0.4305,9,0.5814,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_09_30_3,2021-09-30,Hambantota,,9,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_09_30_4,2021-09-30,Monaragala,0.3047,9,0.5832,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_09_30_5,2021-09-30,Jaffna,0.3683,9,0.655,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_10_16_0,2021-10-16,Matale,0.2009,10,0.3557,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_10_16_1,2021-10-16,Anuradhapura,0.5952,10,0.6159,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_10_16_2,2021-10-16,Polonnaruwa,0.364,10,0.5319,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_10_16_3,2021-10-16,Hambantota,,10,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_10_16_4,2021-10-16,Monaragala,0.5062,10,0.7109,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_10_16_5,2021-10-16,Jaffna,0.3648,10,0.5798,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_11_01_0,2021-11-01,Matale,0.3505,11,0.5347,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_11_01_1,2021-11-01,Anuradhapura,0.3509,11,0.6068,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_11_01_2,2021-11-01,Polonnaruwa,0.4062,11,0.6074,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_11_01_3,2021-11-01,Hambantota,,11,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_11_01_4,2021-11-01,Monaragala,0.5065,11,0.732,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_11_01_5,2021-11-01,Jaffna,0.3084,11,0.4669,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_11_17_0,2021-11-17,Matale,0.3162,11,0.6541,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_11_17_1,2021-11-17,Anuradhapura,0.3878,11,0.6881,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_11_17_2,2021-11-17,Polonnaruwa,0.2985,11,0.5967,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_11_17_3,2021-11-17,Hambantota,,11,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_11_17_4,2021-11-17,Monaragala,0.2505,11,0.5014,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_11_17_5,2021-11-17,Jaffna,0.3924,11,0.6869,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_12_03_0,2021-12-03,Matale,0.3181,12,0.6054,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_12_03_1,2021-12-03,Anuradhapura,0.3973,12,0.6216,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_12_03_2,2021-12-03,Polonnaruwa,0.3015,12,0.6339,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_12_03_3,2021-12-03,Hambantota,0.3942,12,0.6784,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_12_03_4,2021-12-03,Monaragala,0.3078,12,0.6442,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_12_03_5,2021-12-03,Jaffna,0.2907,12,0.6135,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2021_12_19_0,2021-12-19,Matale,0.3083,12,0.5911,2021,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2021_12_19_1,2021-12-19,Anuradhapura,0.4487,12,0.7039,2021,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2021_12_19_2,2021-12-19,Polonnaruwa,0.2263,12,0.4562,2021,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2021_12_19_3,2021-12-19,Hambantota,,12,,2021,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2021_12_19_4,2021-12-19,Monaragala,0.3352,12,0.6693,2021,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2021_12_19_5,2021-12-19,Jaffna,0.3593,12,0.6078,2021,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_01_01_0,2022-01-01,Matale,0.352,1,0.6205,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2022_01_01_1,2022-01-01,Anuradhapura,0.3993,1,0.5818,2022,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2022_01_01_2,2022-01-01,Polonnaruwa,0.3653,1,0.5522,2022,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2022_01_01_3,2022-01-01,Hambantota,0.427,1,0.8535,2022,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2022_01_01_4,2022-01-01,Monaragala,0.4307,1,0.7005,2022,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2022_01_01_5,2022-01-01,Jaffna,0.3343,1,0.5174,2022,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_01_17_0,2022-01-17,Matale,0.3054,1,0.6252,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2022_01_17_1,2022-01-17,Anuradhapura,0.3342,1,0.6325,2022,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2022_01_17_2,2022-01-17,Polonnaruwa,0.4032,1,0.642,2022,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2022_01_17_3,2022-01-17,Hambantota,,1,,2022,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2022_01_17_4,2022-01-17,Monaragala,0.3854,1,0.6698,2022,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2022_01_17_5,2022-01-17,Jaffna,0.3816,1,0.6685,2022,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_02_02_0,2022-02-02,Matale,0.2045,2,0.4057,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2022_02_02_1,2022-02-02,Anuradhapura,0.3858,2,0.6271,2022,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2022_02_02_2,2022-02-02,Polonnaruwa,0.3216,2,0.5744,2022,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2022_02_02_3,2022-02-02,Hambantota,,2,,2022,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2022_02_02_4,2022-02-02,Monaragala,0.2075,2,0.4618,2022,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2022_02_02_5,2022-02-02,Jaffna,0.3301,2,0.6055,2022,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_02_18_0,2022-02-18,Matale,0.3714,2,0.5364,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2022_02_18_1,2022-02-18,Anuradhapura,0.4398,2,0.6445,2022,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2022_02_18_2,2022-02-18,Polonnaruwa,0.3576,2,0.6792,2022,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2022_02_18_3,2022-02-18,Hambantota,,2,,2022,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2022_02_18_4,2022-02-18,Monaragala,0.3577,2,0.6647,2022,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2022_02_18_5,2022-02-18,Jaffna,0.3161,2,0.582,2022,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_03_06_0,2022-03-06,Matale,0.3854,3,0.513,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2022_03_06_1,2022-03-06,Anuradhapura,0.3325,3,0.6029,2022,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2022_03_06_2,2022-03-06,Polonnaruwa,0.4221,3,0.5795,2022,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2022_03_06_3,2022-03-06,Hambantota,0.3757,3,0.6119,2022,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2022_03_06_4,2022-03-06,Monaragala,0.4691,3,0.6588,2022,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2022_03_06_5,2022-03-06,Jaffna,0.4029,3,0.5885,2022,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2022_03_22_0,2022-03-22,Matale,0.3524,3,0.623,2022,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
